user,text,created_at_datetime,link,comments,retweets,quotes,likes,alignment
@klaurson,"""We need underground space on earth as well - earth goes through uninhabitable cycles caused by meteorites, super volcanos, sun flares, rapid climate change etc. It is good to be prepared and have somewhere to hide for a few years.""",2024-11-14T00:34:00Z,/klaurson/status/1856858183341404275#m,0,0,0,0,1
@PeterDClack,"""Weather patterns & cycles of warming or cooling are not caused by carbon dioxide. They come from the sun, which is 99.85 the mass of the solar system & controls all light & energy. The climate campaign exploits fear & falsified data to create an environmental crisis.""",2024-11-13T22:46:00Z,/PeterDClack/status/1856830989177098692#m,90,1261,68,2616,1
@GoSavageGIRLs,"""This is interesting because people forget they recently came out of caves and the climate isn’t changing, they haven’t genetically experienced the Planets natural cycles and quite possibly have a sun allergy\n\nThis study tells me cave people should remain in caves""",2024-10-22T07:03:00Z,/GoSavageGIRLs/status/1848621257857601998#m,0,0,0,0,1
@QuinctiusCinCin,"""If we want UK Plc to survive and for its citizens to maintain a decent standard of living , the false narrative that climate change is caused by manmade CO2 must  be eviscerated. Climate change is a natural phenomenon influenced by the sun, seas, clouds & air streams.""",2024-10-04T09:32:00Z,/QuinctiusCinCin/status/1842135634032447552#m,0,5,0,9,1
,,,,0,0,0,0,1
@blee0118,"""Is climate change real, absolutely? Do natural things like volcanos and the sun affect the climate, absolutely? Does the Earth go through climate cycles, cold and warm?  Absolutely.  Can man affect the climate? Maybe. There is not enough evidence that supports that ""man theory""""",2024-10-02T21:50:00Z,/blee0118/status/1841596722734367184#m,1,0,0,0,1
@Laurel700,"""HUMAN CAUSED climate change is certainly a hoax.  But the climate DOES change in natural cycles.  We are most likely heading toward an Ice Age.  We NEED more CO2 and hydrocarbons to save us.""",2024-10-01T07:02:00Z,/Laurel700/status/1841010895578599720#m,0,18,0,40,1
@blee0118,"""Each and every time we have a natural disaster, the Climate alarmists come out. Does the climate change? absolutely, no doubt.  Does it run it cycles maybe.  Do natural things affect it, like volcanos or the sun, absolutely.  Can Man do anything about it?  Absolutely NOT.""",2024-09-30T16:12:00Z,/blee0118/status/1840786772445323599#m,0,0,0,0,1
@ERINBROPHY18,"""CO2 is the basis of all life on Earth, the Sun, and it's cycles, rules over the temperature fluctuations on our planet, cow farts are part of the natural carbon cycle and completely devoid of harm to Mother Earth...  man made climate change is an absolute farce....""",2024-09-27T02:23:00Z,/ERINBROPHY18/status/1839490907545960707#m,0,0,0,1,1
@Sabrina_4083,"""I think a lot of people misunderstand the climate change/global warming issue.\nThe earth goes through natural cycles of warming and cooling. Currently we are going through a warming cycle, it's totally natural, BUT!!!!!!!!! human activity has caused this cycle to happen faster and more severe than it normally would. Yes, all the things the scientists say are bad for the planet are bad for the planet. Don't let the greed of companies lie to you. Don't let the sarcasm of politicians to sway you. Look beyond and think for yourself.\n#OneWorld""",2024-09-25T14:31:00Z,/Sabrina_4083/status/1838949551866003930#m,0,0,0,0,1
@JusperMachogu,"""False!\nWe have the biggest climate body, IPCC, studying human and not natural caused climate change. We don't know enough about the sun & its climate effects + what's happening below the oceans which cover 70% of 🌎. The sun controls our climate \n#ClimateScam""",2024-09-24T14:13:00Z,/JusperMachogu/status/1838582572814864640#m,0,13,0,35,2
@BtrClngrUBetcha,"""Variability of the climate on Earth is part of natural cycles that impact the orbit and tilt of the Earth relative to the Sun.\nChanges in SOLAR output can have significant impacts here, as in the Maunder Minimum output, which caused the Little Ice Age.\nspace.com/earth-sun-relation…""",2024-09-21T01:32:00Z,/BtrClngrUBetcha/status/1837303875419660595#m,0,0,0,0,1
@Dennis_C_Hayes,"""The only climate crisis is the one being caused by the government interference in the free enterprise competitive market. There is no climate crisis in nature. The natural cycles of climate are working just fine and that zero is completely unnecessary a waste of money and a misguided that’s doing much more harm than it could ever do good as the planet warm natural causes more Carmada oxide is released into the atmosphere. They’ve got it backwards and they’re not smart enough to admit it.""",2024-09-16T11:02:00Z,/Dennis_C_Hayes/status/1835635402494874097#m,0,0,0,0,1
@samfrob5,"""Yes. Climate change is a natural climate cycle caused by the sun and the oceans. NOT MANKIND.""",2024-09-04T10:16:00Z,/samfrob5/status/1831275157467316396#m,0,0,0,0,0
@realeatrawmeat,"""I suspect they're cleaning up El Salvador because of the change in growing and climate zones(fueled by sun and natural cycles), to make it more hospitable for the NWO.""",2024-09-04T01:10:00Z,/realeatrawmeat/status/1831137733911138659#m,1,0,0,4,1
@BeverlyWendlin1,"""I do not believe that climate change is caused by humans. We have had like 3 ice ages that froze over the earth and melted again without there being humans on earth. It is natural cycles the planet goes through. Ev's will do nothing to fix the change.""",2024-08-31T19:10:00Z,/BeverlyWendlin1/status/1829959893463540064#m,2,0,0,0,1
@BeverlyWendlin1,"""Just a thought on climate change. I do not believe that climate change is caused by humans. We have had 2 or 3 ice ages that melted long before there were humans. It is just natural cycles of the earth. Electric cars will not do anything to help it become better or worse.""",2024-08-28T17:17:00Z,/BeverlyWendlin1/status/1828844380754719149#m,0,0,0,0,1
@longliveeurope_,"""There’s no environmental crisis. You can fit the entire world’s population in Delaware, elbow to elbow. \nHumans have zero influence on the climate or environment. It’s the Earth’s natural rhythms and cycles. The sun has more influence. Nope, it's all bs to control us harder.""",2024-08-27T07:07:00Z,/longliveeurope_/status/1828328372667326885#m,0,0,0,0,1
@JamiluJibril8,"""Denials vs Climate Change Facts\n\nDenial: ""It's not happening""\nFact: Rising global temps & extreme weather events\n\nDenial: ""It's natural cycles""\nFact: 98% of scientists agree on human-caused climate change\n\nDenial: ""It's too expensive to act""\nFact: Inaction costs more than climate""",2024-08-21T18:47:00Z,/JamiluJibril8/status/1826330390853816733#m,0,1,0,0,1
@JamiluJibril8,"""Denials vs Climate Change Facts\n\n- ""Not happening"" vs Rising temps & extreme weather\n- ""Natural cycles"" vs 98% of scientists agree on human-caused\n- ""Too expensive"" vs Inaction costs more\n\n#ClimateFacts #DenialVsReality #ActOnClimate #Climatebrawl #ClimateCrisis #ClimateEmergency""",2024-08-21T18:41:00Z,/JamiluJibril8/status/1826328784007553387#m,0,0,0,1,1
@JamiluJibril8,"""Climate Change Denials: Repainting the Truth\n\n- 98% of scientists agree: human-caused\n- CO2 levels & temps aren't natural cycles\n- Inaction is expensive, not climate action\n\n#ClimateFacts #DenialIsNotAnOption #ActOnClimate #Climatebrawl #UN""",2024-08-21T13:19:00Z,/JamiluJibril8/status/1826247715518656916#m,0,5,0,7,2
@maegan_laporte,"""our education system is a farce when people like this think that climate change causes weather to occur when change is the result of weather patterns over several decades which are caused by the sun and ocean cycles in which none of us has control get a grip""",2024-08-17T16:48:00Z,/maegan_laporte/status/1824850858984841521#m,0,1,0,1,2
@josbourgault,"""The video below ⬇️ explains in just 6 minutes the science of CO2 variations.  \n\n“Climate Change Cycles” explained in the book: INCONVENIENT FACTS are caused by the Milankovitch Cycles (Earth’s predictable variance in its elliptical orbit around the Sun) which can be observed in Antarctic Ice Core Samples Charts dating back to 800,000 years. \n\nCO2 is not a pollutant!\nCO2 does not cause global warming !\nCO2 follows climate changes!""",2024-08-05T23:36:00Z,/josbourgault/status/1820604793242386718#m,1,3,1,5,1
@AstroInsights_,"""Solar activity changes have some impact on Earth's climate, although most scientists agree that current climate change is primarily driven by human activities rather than natural solar cycles. The Sun has an approximately 11-year activity cycle, with variations in sunspots and solar radiation. During the solar maximum, solar radiation is slightly stronger, while it is weaker during the solar minimum.\n\nSolar radiation, or the solar constant, varies by about 0.1% throughout the cycle. This small change can affect the climate system, particularly when combined with other factors. Ultraviolet (UV) radiation from the Sun also fluctuates during the cycle, impacting the upper atmosphere, especially the stratosphere, and influencing the ozone layer and stratospheric temperature.\n\nHistorically, periods of low solar activity, such as the Maunder Minimum (1645–1715), corresponded with colder climate conditions in Europe and North America, known as the Little Ice Age. Another period, the Dalton Minimum (1790–1830), also aligned with cooler temperatures.\n\nWhile solar activity changes have some influence on Earth's climate, they are not the primary driver of modern climate change. Human activities, particularly the emission of greenhouse gases, have a much more significant impact on global temperatures and climate conditions.""",2024-07-25T11:51:00Z,/AstroInsights_/status/1816441082898501678#m,0,0,0,0,1
@JChimirie66677,"""Milankovitch (Orbital) Cycles and Their Role in Earth’s Climate\n\nPrecession – As Earth rotates, it wobbles slightly upon its rotational axis, like a slightly off-center spinning toy top. This wobble is due to tidal forces caused by the gravitational influences of the Sun and Moon that cause Earth to bulge at the equator, affecting its rotation. The trend in the direction of this wobble relative to the fixed positions of stars is known as axial precession. The cycle of axial precession spans about 25,771.5 years.\n\nAxial precession makes seasonal contrasts more extreme in one hemisphere and less extreme in the other. Currently perihelion occurs during winter in the Northern Hemisphere and in summer in the Southern Hemisphere. This makes Southern Hemisphere summers hotter and moderates Northern Hemisphere seasonal variations. But in about 13,000 years, axial precession will cause these conditions to flip, with the Northern Hemisphere seeing more extremes in solar radiation and the Southern Hemisphere experiencing more moderate seasonal variations.\nscience.nasa.gov/science-res…""",2024-07-23T18:12:00Z,/JChimirie66677/status/1815812289422831970#m,0,0,1,1,2
